County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
385,"Real County, Texas",3348.0,52.6,33885.0,17931.0,659.0,19.683393070489846
431,"Sterling County, Texas",1358.0,39.8,50543.0,20157.0,199.0,14.653902798232695
065,"Carson County, Texas",6158.0,41.1,65026.0,26827.0,438.0,7.112698928223449
161,"Freestone County, Texas",19657.0,41.1,44502.0,22876.0,2820.0,14.346034491529736
197,"Hardeman County, Texas",4087.0,44.2,36377.0,19829.0,1074.0,26.27844384634206
045,"Briscoe County, Texas",1615.0,46.0,36250.0,20697.0,300.0,18.575851393188856
291,"Liberty County, Texas",76013.0,36.5,47228.0,19740.0,12887.0,16.95367897596464
301,"Loving County, Texas",87.0,44.4,68750.0,34068.0,10.0,11.494252873563218
395,"Robertson County, Texas",16574.0,40.8,40601.0,21709.0,3382.0,20.405454326052855
401,"Rusk County, Texas",53508.0,39.4,45752.0,21640.0,8644.0,16.154593705614115
455,"Trinity County, Texas",14460.0,47.3,34555.0,18730.0,2298.0,15.892116182572614
019,"Bandera County, Texas",20533.0,49.7,49215.0,25364.0,3066.0,14.932060585399114
075,"Childress County, Texas",7057.0,34.3,47532.0,20248.0,890.0,12.61159132775967
091,"Comal County, Texas",112083.0,42.4,65839.0,32980.0,11311.0,10.091628525289295
225,"Houston County, Texas",23365.0,43.8,33119.0,19090.0,4109.0,17.58613310507169
349,"Navarro County, Texas",47883.0,37.3,40795.0,20327.0,9872.0,20.616920410166447
415,"Scurry County, Texas",17014.0,37.2,47513.0,22860.0,2390.0,14.047255201598684
433,"Stonewall County, Texas",1363.0,47.0,42429.0,24063.0,218.0,15.99413059427733
021,"Bastrop County, Texas",74730.0,38.3,51750.0,23342.0,11917.0,15.94674160310451
025,"Bee County, Texas",32281.0,35.4,43690.0,16848.0,5389.0,16.694030544283013
103,"Crane County, Texas",4484.0,34.6,50417.0,22291.0,605.0,13.49241748438894
021,"Rutland County, Vermont",61270.0,44.8,49271.0,26205.0,7655.0,12.493879549534846
017,"Orange County, Vermont",28966.0,44.0,52480.0,27289.0,3701.0,12.777048953946005
027,"Windsor County, Vermont",56416.0,45.8,52460.0,30932.0,5708.0,10.11769710720363
049,"Utah County, Utah",529262.0,24.4,60196.0,20774.0,72409.0,13.681125794030178
013,"Duchesne County, Utah",19109.0,29.8,57683.0,23411.0,1671.0,8.744570621173269
047,"Uintah County, Utah",33722.0,29.7,62067.0,23805.0,3854.0,11.428740881323765
011,"Davis County, Utah",311886.0,29.6,69707.0,26035.0,24593.0,7.885252944986309
015,"Emery County, Utah",10895.0,33.5,52763.0,20137.0,1080.0,9.912804038549794
017,"Garfield County, Utah",5123.0,39.9,45357.0,21989.0,571.0,11.145813000195199
093,"Isle of Wight County, Virginia",35373.0,44.2,63942.0,30903.0,4219.0,11.927176094761542
620,"Franklin city, Virginia",8539.0,39.9,31928.0,19588.0,1928.0,22.578756294648084
540,"Charlottesville city, Virginia",43663.0,28.5,44601.0,27268.0,11229.0,25.717426654146532
087,"Henrico County, Virginia",311314.0,37.6,61048.0,33115.0,32877.0,10.560720044713698
101,"King William County, Virginia",15959.0,39.8,62670.0,26940.0,1508.0,9.449213609875306
109,"Louisa County, Virginia",33384.0,43.4,54518.0,26956.0,3435.0,10.289360172537743
119,"Middlesex County, Virginia",10851.0,51.0,53309.0,30531.0,986.0,9.086720117961478
159,"Richmond County, Virginia",9140.0,43.7,47083.0,20875.0,940.0,10.284463894967177
177,"Spotsylvania County, Virginia",124319.0,36.5,78345.0,31360.0,9383.0,7.547518882873897
043,"Clarke County, Virginia",14191.0,45.3,77597.0,38748.0,926.0,6.5252624903107606
097,"King and Queen County, Virginia",7020.0,45.1,48372.0,23868.0,649.0,9.245014245014245
127,"New Kent County, Virginia",18791.0,42.9,70618.0,32068.0,1074.0,5.71550210207014
105,"Perry County, Arkansas",10381.0,42.4,42455.0,22047.0,1587.0,15.287544552547924
111,"Poinsett County, Arkansas",24403.0,39.8,32089.0,16919.0,6665.0,27.31221571118305
133,"Sevier County, Arkansas",17137.0,34.1,35153.0,16021.0,4125.0,24.0707241640894
013,"Calhoun County, Arkansas",5319.0,42.7,30980.0,17763.0,777.0,14.608009024252679
011,"Bradley County, Arkansas",11418.0,40.2,30409.0,19386.0,3522.0,30.846032580136626
075,"Lawrence County, Arkansas",17227.0,40.6,32239.0,15971.0,4191.0,24.32808962674871
113,"Polk County, Arkansas",20540.0,43.4,32835.0,19116.0,4711.0,22.935735150925023
029,"Conway County, Arkansas",21235.0,40.6,35225.0,20040.0,5037.0,23.720273133976924
101,"Newton County, Arkansas",8211.0,46.5,30038.0,17884.0,1916.0,23.334551211789062
081,"Little River County, Arkansas",12992.0,41.3,39673.0,19880.0,1788.0,13.76231527093596
085,"Lonoke County, Arkansas",69266.0,35.4,52582.0,23218.0,9076.0,13.103109750815696
091,"Miller County, Arkansas",43515.0,37.4,41319.0,20636.0,8257.0,18.97506606917155
123,"St. Francis County, Arkansas",27914.0,37.0,30873.0,15511.0,6816.0,24.4178548398653
145,"White County, Arkansas",77767.0,36.4,42487.0,21793.0,12914.0,16.606015404991833
047,"Merced County, California",258707.0,30.0,42591.0,18177.0,64490.0,24.927814090844084
043,"Mariposa County, California",18061.0,50.1,49820.0,26988.0,2876.0,15.923813742317702
115,"Yuba County, California",72574.0,31.9,44902.0,19244.0,15392.0,21.20869732962218
013,"Contra Costa County, California",1065794.0,38.6,78756.0,38219.0,111173.0,10.43100261401359
035,"Lassen County, California",34018.0,37.3,53107.0,19931.0,3953.0,11.620318654829797
099,"Stanislaus County, California",518321.0,33.0,49297.0,21663.0,104173.0,20.09816310741799
097,"Sonoma County, California",487469.0,40.2,63356.0,32835.0,57048.0,11.702898030438858
103,"Tehama County, California",63241.0,39.9,41924.0,20439.0,12271.0,19.403551493493147
051,"Mono County, California",14217.0,37.2,61757.0,28046.0,1197.0,8.419497784342688
069,"San Benito County, California",56115.0,34.5,66237.0,25914.0,6639.0,11.831061213579257
067,"Sacramento County, California",1435207.0,35.1,55064.0,26739.0,248304.0,17.300918961515656
017,"El Dorado County, California",180982.0,44.1,69297.0,34884.0,16206.0,8.954481661159674
053,"Monterey County, California",420569.0,33.0,59168.0,24775.0,68185.0,16.21255965132951
091,"Sierra County, California",3127.0,51.3,39009.0,24996.0,599.0,19.15574032619124
091,"Dodge County, Georgia",21502.0,39.0,37292.0,18114.0,3829.0,17.807645800390663
057,"Cherokee County, Georgia",218277.0,36.7,67261.0,29615.0,21292.0,9.754577898725014
177,"Lee County, Georgia",28631.0,36.1,60104.0,26357.0,3062.0,10.694701547273933
227,"Pickens County, Georgia",29486.0,42.8,51383.0,26686.0,3457.0,11.724208098758734
075,"Cook County, Georgia",17066.0,36.5,34985.0,18592.0,3889.0,22.787999531231687
121,"Fulton County, Georgia",948554.0,34.3,56857.0,36757.0,161757.0,17.05300910649262
001,"Hawaii County, Hawaii",187044.0,40.7,51250.0,24635.0,33720.0,18.02784371591711
007,"Kauai County, Hawaii",67872.0,41.6,62052.0,26658.0,7481.0,11.022218293257897
031,"Cassia County, Idaho",23054.0,32.0,42039.0,17801.0,3581.0,15.533096208900842
063,"Lincoln County, Idaho",5221.0,33.3,42433.0,16530.0,852.0,16.31871289025091
041,"Franklin County, Idaho",12801.0,32.2,44962.0,17620.0,1558.0,12.17092414655105
027,"Canyon County, Idaho",192153.0,32.0,42105.0,17755.0,38508.0,20.040280401555012
057,"Latah County, Idaho",37636.0,28.5,41735.0,22322.0,7028.0,18.673610373047083
009,"Benewah County, Idaho",9186.0,45.3,39049.0,20198.0,1330.0,14.478554321794034
033,"Clark County, Idaho",751.0,37.0,33200.0,20032.0,112.0,14.913448735019973
043,"Fremont County, Idaho",13088.0,34.3,44520.0,19475.0,1554.0,11.873471882640587
049,"Idaho County, Idaho",16269.0,48.4,37349.0,19168.0,2756.0,16.940193005101726
077,"Power County, Idaho",7756.0,34.1,44212.0,17684.0,1069.0,13.782877772047447
119,"Madison County, Illinois",268373.0,38.8,53633.0,27407.0,36554.0,13.620595216359321
131,"Mercer County, Illinois",16325.0,44.0,53136.0,26620.0,1623.0,9.941807044410414
167,"Sangamon County, Illinois",198269.0,39.5,55449.0,29974.0,27659.0,13.950239321326077
157,"Randolph County, Illinois",33218.0,41.4,47427.0,21976.0,3694.0,11.120476849900657
141,"Ogle County, Illinois",53092.0,41.0,54541.0,26635.0,5907.0,11.125970014314774
177,"Stephenson County, Illinois",47315.0,43.7,43472.0,23350.0,7373.0,15.582796153439713
193,"White County, Illinois",14630.0,44.5,42914.0,25375.0,2230.0,15.242652084757347
071,"Henderson County, Illinois",7186.0,48.0,49389.0,25902.0,799.0,11.118842193153354
113,"McLean County, Illinois",171240.0,32.2,62089.0,30460.0,23051.0,13.461224013081056
149,"Pike County, Illinois",16337.0,42.3,39845.0,21344.0,2616.0,16.01273183571035
161,"Rock Island County, Illinois",147477.0,40.0,48702.0,26455.0,18982.0,12.871159570644915
185,"Wabash County, Illinois",11848.0,42.5,47365.0,24096.0,1496.0,12.62660364618501
035,"Cumberland County, Illinois",11015.0,40.2,43958.0,22952.0,1497.0,13.590558329550612
051,"Dickenson County, Virginia",15749.0,43.6,33318.0,18215.0,3243.0,20.591783605308272
107,"Loudoun County, Virginia",326477.0,34.9,122238.0,46565.0,11789.0,3.610974126814446
161,"Roanoke County, Virginia",92824.0,43.3,60795.0,31728.0,5989.0,6.451995173661984
091,"Highland County, Virginia",2276.0,58.2,49625.0,26372.0,231.0,10.1493848857645
073,"Gloucester County, Virginia",36868.0,42.4,60519.0,28673.0,3360.0,9.113594445047195
145,"Powhatan County, Virginia",28108.0,42.6,76548.0,31252.0,1347.0,4.79222997011527
061,"Fauquier County, Virginia",66015.0,41.5,88409.0,39600.0,3639.0,5.512383549193365
550,"Chesapeake city, Virginia",225597.0,36.6,69743.0,29905.0,18714.0,8.295323076104735
003,"Albemarle County, Virginia",100636.0,38.7,67725.0,37239.0,9552.0,9.491633212766803
019,"Bedford County, Virginia",69175.0,44.5,57596.0,28697.0,5675.0,8.203830863751355
195,"Wise County, Virginia",41154.0,39.6,36218.0,19107.0,8366.0,20.328522136365844
740,"Portsmouth city, Virginia",95901.0,35.2,46166.0,23138.0,16988.0,17.714100999989572
005,"Alleghany County, Virginia",16240.0,46.6,44848.0,24162.0,2014.0,12.401477832512315
640,"Galax city, Virginia",6977.0,43.1,30325.0,21769.0,1690.0,24.222445177010176
133,"Northumberland County, Virginia",12334.0,54.0,51342.0,28568.0,1366.0,11.07507702286363
187,"Warren County, Virginia",37836.0,40.1,61610.0,28889.0,3466.0,9.160587799978856
630,"Fredericksburg city, Virginia",25931.0,28.8,47040.0,27222.0,4342.0,16.744437160155798
013,"Arlington County, Virginia",214861.0,33.8,103208.0,62018.0,16899.0,7.865084868822168
670,"Hopewell city, Virginia",22429.0,36.2,37933.0,20388.0,4396.0,19.599625484863346
069,"Frederick County, Virginia",79453.0,39.4,68424.0,30112.0,5547.0,6.9814859099090025
199,"York County, Virginia",65762.0,39.5,82073.0,36373.0,3655.0,5.557920987804507
125,"Nelson County, Virginia",14940.0,47.9,48789.0,26059.0,2089.0,13.982597054886211
143,"Pittsylvania County, Virginia",63077.0,44.7,42143.0,21583.0,9007.0,14.279372830033134
610,"Falls Church city, Virginia",12731.0,37.0,120000.0,59088.0,504.0,3.9588406252454638
735,"Poquoson city, Virginia",12117.0,43.6,81892.0,38444.0,673.0,5.554180077576958
820,"Waynesboro city, Virginia",21099.0,38.7,44847.0,22872.0,4125.0,19.55068960614247
775,"Salem city, Virginia",24950.0,40.1,48733.0,26661.0,2693.0,10.793587174348698
710,"Norfolk city, Virginia",244090.0,29.8,44747.0,24659.0,42580.0,17.444385267729118
059,"Fairfax County, Virginia",1101071.0,37.4,110292.0,50532.0,64274.0,5.83740739697985
037,"Kittitas County, Washington",41291.0,32.7,42982.0,22796.0,8771.0,21.241917124797173
005,"Benton County, Washington",178992.0,35.5,60485.0,28583.0,22560.0,12.603915258782516
019,"Ferry County, Washington",7623.0,47.0,37571.0,20052.0,1555.0,20.398793126065854
017,"Douglas County, Washington",38807.0,36.8,51908.0,22467.0,6104.0,15.729121034864844
053,"Pierce County, Washington",805434.0,35.8,59204.0,28223.0,97870.0,12.151212886468661
021,"Franklin County, Washington",81835.0,28.7,55177.0,19503.0,16118.0,19.695729211217696
073,"Whatcom County, Washington",203211.0,36.5,51939.0,26530.0,32503.0,15.99470501104763
027,"Hampshire County, West Virginia",23746.0,43.4,27766.0,17734.0,4164.0,17.53558494062158
017,"Doddridge County, West Virginia",8213.0,43.2,34817.0,17334.0,1204.0,14.659685863874346
049,"Marion County, West Virginia",56666.0,41.4,42152.0,23229.0,8805.0,15.538418099036459
029,"Hancock County, West Virginia",30517.0,45.1,38522.0,23261.0,5083.0,16.65628993675656
067,"Nicholas County, West Virginia",26168.0,44.1,40064.0,23209.0,4957.0,18.942983797003976
093,"Tucker County, West Virginia",7061.0,46.9,37635.0,21126.0,1224.0,17.334655147996035
087,"Roane County, West Virginia",14807.0,43.0,28513.0,17341.0,3617.0,24.427635577767273
107,"Wood County, West Virginia",86779.0,42.1,42287.0,24042.0,13773.0,15.871351363809216
053,"Mason County, West Virginia",27271.0,42.5,38411.0,20622.0,5028.0,18.437167687286863
073,"Pleasants County, West Virginia",7602.0,42.8,41859.0,21312.0,1028.0,13.52275716916601
037,"Jefferson County, West Virginia",54131.0,39.2,65304.0,29605.0,5904.0,10.906874064768802
071,"Pendleton County, West Virginia",7603.0,48.3,34175.0,21253.0,1402.0,18.440089438379587
069,"Ohio County, West Virginia",44156.0,43.3,41025.0,26135.0,6453.0,14.614095479663012
013,"Calhoun County, West Virginia",7603.0,45.8,31679.0,18053.0,1655.0,21.767723267131394
081,"Raleigh County, West Virginia",78993.0,40.8,40758.0,21837.0,12851.0,16.268530122922286
001,"Barbour County, West Virginia",16655.0,41.0,37327.0,17876.0,2848.0,17.09996997898529
099,"Wayne County, West Virginia",42007.0,42.1,36964.0,19497.0,8313.0,19.789558883043302
059,"Guayanilla Municipio, Puerto Rico",21218.0,36.6,15063.0,7532.0,11232.0,52.93618625695164
121,"Sabana Grande Municipio, Puerto Rico",24974.0,38.8,16458.0,8049.0,12362.0,49.49947945863698
055,"Guánica Municipio, Puerto Rico",19019.0,37.4,13031.0,6731.0,12000.0,63.0947999369052
103,"Naguabo Municipio, Puerto Rico",26867.0,34.7,17132.0,9058.0,13837.0,51.501842408903116
141,"Utuado Municipio, Puerto Rico",32593.0,38.6,14852.0,7408.0,18145.0,55.67146319761912
033,"Cataño Municipio, Puerto Rico",27669.0,35.6,18977.0,10567.0,13563.0,49.01875745419061
057,"Guayama Municipio, Puerto Rico",44725.0,35.3,17260.0,9116.0,21311.0,47.64896590273896
063,"Gurabo Municipio, Puerto Rico",46084.0,36.0,27459.0,13898.0,16229.0,35.216127072302754
017,"Barceloneta Municipio, Puerto Rico",24884.0,36.1,14848.0,7877.0,13464.0,54.10705674328886
061,"Guaynabo Municipio, Puerto Rico",96670.0,40.3,35074.0,21584.0,26045.0,26.942174407779042
053,"Fajardo Municipio, Puerto Rico",36252.0,37.9,21544.0,10703.0,15042.0,41.49288315127441
117,"Rincón Municipio, Puerto Rico",15094.0,41.3,15842.0,8978.0,8064.0,53.425202067046506
151,"Yabucoa Municipio, Puerto Rico",37404.0,37.6,17264.0,7956.0,19161.0,51.22714148219442
029,"Canóvanas Municipio, Puerto Rico",47730.0,35.9,21588.0,10473.0,20366.0,42.669180808715694
051,"Dorado Municipio, Puerto Rico",38303.0,37.5,28306.0,14374.0,13665.0,35.67605670574106
107,"Orocovis Municipio, Puerto Rico",23194.0,35.1,14743.0,6668.0,13915.0,59.993963956195564
037,"Ceiba Municipio, Puerto Rico",13419.0,38.4,19520.0,9444.0,5645.0,42.06721812355615
045,"Comerío Municipio, Puerto Rico",20676.0,35.5,12615.0,6803.0,12209.0,59.049139098471656
081,"Lares Municipio, Puerto Rico",30051.0,38.1,11851.0,6609.0,18512.0,61.601943362949655
127,"San Juan Municipio, Puerto Rico",387336.0,39.4,22754.0,16674.0,152821.0,39.454375529256254
093,"Maricao Municipio, Puerto Rico",6552.0,37.0,15104.0,6368.0,3696.0,56.41025641025641
071,"Phillips County, Montana",4205.0,48.4,42632.0,22890.0,580.0,13.793103448275861
009,"Blaine County, Nebraska",586.0,41.0,42917.0,19141.0,104.0,17.747440273037544
049,"Deuel County, Nebraska",1952.0,49.0,44922.0,27199.0,261.0,13.370901639344263
113,"Logan County, Nebraska",787.0,47.4,44417.0,22799.0,92.0,11.689961880559085
169,"Thayer County, Nebraska",5187.0,49.5,44422.0,26965.0,676.0,13.032581453634085
001,"Adams County, Nebraska",31367.0,38.0,49440.0,25571.0,3796.0,12.101890521886059
011,"Boone County, Nebraska",5441.0,45.9,45246.0,25590.0,515.0,9.465171843411138
149,"Rock County, Nebraska",1436.0,49.7,43500.0,24501.0,139.0,9.67966573816156
163,"Sherman County, Nebraska",3129.0,48.6,41835.0,24837.0,415.0,13.263023330137424
093,"Howard County, Nebraska",6308.0,43.2,49088.0,26770.0,646.0,10.240963855421686
073,"Gosper County, Nebraska",2005.0,45.3,45893.0,23266.0,157.0,7.830423940149626
153,"Sarpy County, Nebraska",162728.0,33.2,69965.0,30189.0,10678.0,6.561870114546974
015,"Boyd County, Nebraska",2093.0,51.9,41279.0,23157.0,212.0,10.12900143334926
059,"Fillmore County, Nebraska",5818.0,46.4,48464.0,25460.0,486.0,8.353386043313854
091,"Hooker County, Nebraska",703.0,51.1,39327.0,20737.0,86.0,12.233285917496444
159,"Seward County, Nebraska",16824.0,38.7,59435.0,28359.0,1359.0,8.07774607703281
181,"Webster County, Nebraska",3762.0,47.6,41045.0,21423.0,560.0,14.885699096225412
023,"Butler County, Nebraska",8334.0,44.4,50247.0,27673.0,772.0,9.263258939284857
005,"Arthur County, Nebraska",507.0,37.5,40568.0,17656.0,35.0,6.903353057199211
067,"Gage County, Nebraska",22055.0,43.9,47654.0,24555.0,2533.0,11.484924053502606
099,"Kearney County, Nebraska",6518.0,41.0,56466.0,27796.0,309.0,4.740718011660018
119,"Madison County, Nebraska",34995.0,37.0,46566.0,24593.0,4809.0,13.741963137591084
137,"Phelps County, Nebraska",9186.0,43.3,50000.0,26856.0,808.0,8.795993903766602
179,"Wayne County, Nebraska",9499.0,29.9,52147.0,24448.0,1235.0,13.001368565112116
107,"Knox County, Nebraska",8617.0,47.0,42230.0,25214.0,1171.0,13.58941627016363
121,"Merrick County, Nebraska",7802.0,42.9,50859.0,24639.0,952.0,12.201999487310946
133,"Pawnee County, Nebraska",2759.0,49.4,37321.0,25426.0,583.0,21.130844508880028
183,"Wheeler County, Nebraska",869.0,44.2,38807.0,25898.0,139.0,15.995397008055235
015,"Lander County, Nevada",5844.0,37.3,72742.0,29800.0,534.0,9.137577002053389
009,"Esmeralda County, Nevada",979.0,47.9,30284.0,20862.0,213.0,21.756894790602654
021,"Mineral County, Nevada",4700.0,50.1,35017.0,23146.0,937.0,19.93617021276596
017,"Lincoln County, Nevada",5296.0,35.7,40143.0,22879.0,859.0,16.21978851963746
031,"Washoe County, Nevada",425495.0,37.2,53040.0,28670.0,63298.0,14.87632052080518
510,"Carson City, Nevada",54821.0,41.9,51957.0,26264.0,8557.0,15.608981959468087
013,"Merrimack County, New Hampshire",146710.0,41.9,65353.0,31310.0,12174.0,8.29800286279054
001,"Belknap County, New Hampshire",60216.0,45.1,58654.0,30518.0,5849.0,9.713365218546565
017,"Strafford County, New Hampshire",123836.0,36.9,58825.0,29369.0,12192.0,9.845279240285539
025,"Monmouth County, New Jersey",629735.0,41.7,84526.0,42749.0,43334.0,6.881307216527587
037,"Sussex County, New Jersey",147924.0,42.3,87335.0,37949.0,8275.0,5.594088856439793
013,"Essex County, New Jersey",785853.0,36.5,55095.0,32181.0,127260.0,16.193868318884068
015,"Gloucester County, New Jersey",289098.0,39.0,74524.0,32600.0,23087.0,7.985873302478744
031,"Passaic County, New Jersey",502854.0,36.2,57654.0,27152.0,80715.0,16.051378730207972
003,"Bergen County, New Jersey",912795.0,41.3,83794.0,43347.0,65215.0,7.144539573507743
041,"Warren County, New Jersey",108150.0,41.8,70912.0,33555.0,8272.0,7.648636153490522
005,"Burlington County, New Jersey",449964.0,40.6,78446.0,36835.0,24092.0,5.354206114266919
029,"Luna County, New Mexico",25001.0,38.7,29282.0,16114.0,7323.0,29.290828366865327
055,"Taos County, New Mexico",32899.0,45.8,32637.0,21333.0,8248.0,25.070670841059
007,"Colfax County, New Mexico",13485.0,47.1,37734.0,21387.0,2303.0,17.078235076010383
021,"Harding County, New Mexico",687.0,55.5,34063.0,25686.0,115.0,16.739446870451236
037,"Quay County, New Mexico",8890.0,45.9,30802.0,17936.0,1879.0,21.13610798650169
103,"Noxubee County, Mississippi",11358.0,36.7,24338.0,12780.0,3857.0,33.95844338792041
137,"Tate County, Mississippi",28625.0,36.4,41494.0,20431.0,4993.0,17.44279475982533
107,"Panola County, Mississippi",34558.0,36.5,35715.0,18073.0,8685.0,25.1316627119625
161,"Yalobusha County, Mississippi",12554.0,40.5,32930.0,18750.0,2744.0,21.85757527481281
029,"Copiah County, Mississippi",29204.0,37.9,35421.0,18318.0,7451.0,25.513628270099986
049,"Hinds County, Mississippi",246300.0,33.3,37626.0,20448.0,60184.0,24.435241575314656
145,"Union County, Mississippi",27338.0,37.2,38373.0,19273.0,6332.0,23.161899187943522
139,"Tippah County, Mississippi",22080.0,37.9,34636.0,18493.0,5522.0,25.009057971014492
035,"Forrest County, Mississippi",75991.0,31.1,36726.0,19736.0,19858.0,26.13204195233646
071,"Lafayette County, Mississippi",48905.0,27.7,43328.0,21388.0,11163.0,22.82588692362744
087,"Lowndes County, Mississippi",59746.0,36.1,37868.0,20951.0,14783.0,24.743079034579722
157,"Wilkinson County, Mississippi",9653.0,35.8,33618.0,18717.0,2405.0,24.914534341655443
065,"Jefferson Davis County, Mississippi",12248.0,41.2,27186.0,16216.0,3245.0,26.49412148922273
123,"Scott County, Mississippi",28255.0,35.3,34534.0,16789.0,6894.0,24.399221376747477
163,"Yazoo County, Mississippi",28122.0,35.5,26336.0,14291.0,8742.0,31.085982504800512
011,"Bolivar County, Mississippi",34107.0,34.3,28599.0,16462.0,11094.0,32.527047233705694
113,"Pike County, Mississippi",40269.0,36.8,34841.0,18183.0,10810.0,26.84447093297574
131,"Stone County, Mississippi",17854.0,35.6,42963.0,18576.0,3055.0,17.111011538030695
069,"Kemper County, Mississippi",10383.0,36.5,29003.0,13795.0,3178.0,30.60772416449966
133,"Sunflower County, Mississippi",28722.0,33.7,26619.0,12588.0,8811.0,30.676833089617716
001,"Adams County, Mississippi",32308.0,40.3,27381.0,17544.0,8738.0,27.045932895877183
033,"DeSoto County, Mississippi",163975.0,35.4,58505.0,25176.0,15893.0,9.69233114804086
045,"Delaware County, Pennsylvania",559771.0,38.8,64041.0,33179.0,55492.0,9.913339562070918
111,"Somerset County, Pennsylvania",77341.0,44.7,43597.0,22192.0,9082.0,11.74280136020998
123,"Madison County, Missouri",12350.0,41.2,35870.0,17316.0,2591.0,20.979757085020243
217,"Vernon County, Missouri",20990.0,40.8,38679.0,19734.0,4218.0,20.095283468318247
147,"Nodaway County, Missouri",23347.0,28.3,36641.0,18079.0,5758.0,24.662697562856042
041,"Chariton County, Missouri",7730.0,45.7,39385.0,19481.0,1235.0,15.976714100905562
223,"Wayne County, Missouri",13437.0,46.4,33159.0,18970.0,2897.0,21.55987199523703
201,"Scott County, Missouri",39216.0,39.5,40651.0,20825.0,7359.0,18.76529987760098
011,"Barton County, Missouri",12378.0,40.6,40580.0,20678.0,2294.0,18.53288091775731
039,"Cedar County, Missouri",13903.0,43.7,30302.0,16362.0,3142.0,22.599438970006474
073,"Gasconade County, Missouri",15083.0,45.6,41392.0,21830.0,2175.0,14.420208181396275
121,"Macon County, Missouri",15545.0,42.5,38443.0,20054.0,2450.0,15.760694757156642
149,"Oregon County, Missouri",10935.0,45.2,27743.0,16331.0,2983.0,27.279378143575673
186,"Ste. Genevieve County, Missouri",17996.0,42.8,48433.0,22921.0,2098.0,11.658146254723272
067,"Douglas County, Missouri",13647.0,45.8,32130.0,16404.0,3028.0,22.18802667252876
083,"Henry County, Missouri",22183.0,44.0,39839.0,22394.0,3901.0,17.5855384754091
109,"Lawrence County, Missouri",38488.0,39.7,39334.0,19060.0,7025.0,18.252442319684057
169,"Pulaski County, Missouri",52795.0,26.9,49820.0,20863.0,5503.0,10.423335543138554
215,"Texas County, Missouri",25830.0,42.2,36082.0,17868.0,5158.0,19.969028261711188
027,"Callaway County, Missouri",44276.0,37.9,47964.0,23171.0,5291.0,11.95004065407896
053,"Cooper County, Missouri",17574.0,38.5,45992.0,22910.0,2832.0,16.114714919767838
075,"Gentry County, Missouri",6774.0,41.6,39192.0,20534.0,1126.0,16.622379687038677
133,"Mississippi County, Missouri",14271.0,39.3,29787.0,15558.0,3509.0,24.588325975755026
153,"Ozark County, Missouri",9653.0,50.0,32078.0,17215.0,1919.0,19.879830104630685
017,"Bollinger County, Missouri",12408.0,42.1,37716.0,19470.0,2447.0,19.72114764667956
103,"Knox County, Missouri",4099.0,43.8,34481.0,20946.0,1059.0,25.835569651134424
139,"Montgomery County, Missouri",12128.0,43.1,40236.0,20991.0,2035.0,16.779353562005277
207,"Stoddard County, Missouri",29860.0,41.9,37965.0,22967.0,4367.0,14.624916275954455
007,"Audrain County, Missouri",25584.0,38.8,43013.0,19687.0,4049.0,15.826297686053783
077,"Greene County, Missouri",278231.0,35.6,40337.0,23520.0,49571.0,17.816490613914336
185,"St. Clair County, Missouri",9649.0,49.0,31539.0,17337.0,2054.0,21.287180018654784
197,"Schuyler County, Missouri",4397.0,41.1,34688.0,18160.0,1040.0,23.652490334318856
029,"Camden County, Missouri",43822.0,49.2,43458.0,23038.0,6980.0,15.928072657569258
099,"Jefferson County, Missouri",219636.0,38.1,54845.0,24792.0,24520.0,11.16392576808902
143,"New Madrid County, Missouri",18695.0,40.6,35793.0,21215.0,3976.0,21.267718641347955
173,"Ralls County, Missouri",10206.0,44.4,47969.0,23299.0,987.0,9.670781893004115
017,"Custer County, Montana",11785.0,41.4,43524.0,23910.0,1513.0,12.838353839626643
075,"Powder River County, Montana",1669.0,50.1,46250.0,28528.0,150.0,8.987417615338526
085,"Roosevelt County, Montana",10665.0,30.5,36920.0,16888.0,2787.0,26.132208157524612
051,"Liberty County, Montana",2357.0,48.9,44493.0,25522.0,489.0,20.74671192193466
083,"Richland County, Montana",10318.0,39.4,58112.0,32036.0,1459.0,14.140337274665633
101,"Toole County, Montana",5224.0,42.3,46972.0,23162.0,728.0,13.935681470137826
019,"Daniels County, Montana",1778.0,50.3,46100.0,31449.0,176.0,9.898762654668166
045,"Judith Basin County, Montana",2043.0,50.1,41932.0,24260.0,254.0,12.432697014194812
023,"Deer Lodge County, Montana",9285.0,45.8,38958.0,22052.0,1824.0,19.644588045234247
055,"McCone County, Montana",1794.0,49.2,46667.0,27161.0,131.0,7.302118171683389
087,"Rosebud County, Montana",9310.0,36.6,48789.0,22229.0,1584.0,17.013963480128893
021,"Dawson County, Montana",9132.0,42.3,50405.0,26126.0,1382.0,15.13359614542269
007,"Broadwater County, Montana",5666.0,45.5,45932.0,24270.0,592.0,10.448288033886339
095,"Schoharie County, New York",32404.0,42.8,53245.0,26584.0,3557.0,10.977039871620788
035,"Fulton County, New York",55165.0,42.1,44276.0,23839.0,8649.0,15.67841928759177
083,"Rensselaer County, New York",159565.0,39.9,59432.0,29987.0,20300.0,12.72208817723185
033,"Franklin County, New York",51676.0,39.6,45667.0,21575.0,8743.0,16.918879170214414
